COU,Country,IND,Indicator,SEX,Sex,AGE,Age Group,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
LUX,Luxembourg,EMP18_PAID,Total length of paid maternity and parental leave,WOMEN,Women,TOTAL,Total,2008,2008,WEEK,Weeks,0,Units,,,42,,
LUX,Luxembourg,EMP18_PAID,Total length of paid maternity and parental leave,WOMEN,Women,TOTAL,Total,2009,2009,WEEK,Weeks,0,Units,,,42,,
LUX,Luxembourg,EMP18_PAID,Total length of paid maternity and parental leave,WOMEN,Women,TOTAL,Total,2010,2010,WEEK,Weeks,0,Units,,,42,,
LUX,Luxembourg,EMP18_PAID,Total length of paid maternity and parental leave,WOMEN,Women,TOTAL,Total,2011,2011,WEEK,Weeks,0,Units,,,42,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2000,2000,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2001,2001,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2002,2002,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2003,2003,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2004,2004,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2005,2005,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2006,2006,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2007,2007,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2008,2008,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2009,2009,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2010,2010,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP18_PAT,Length of paid father-specific leave,MEN,Men,TOTAL,Total,2011,2011,WEEK,Weeks,0,Units,,,26.4,,
LUX,Luxembourg,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2002,2002,PC,Percentage,0,Units,,,15.5,,
LUX,Luxembourg,EMP9,Gender wage gap,ALL_PERSONS,All persons,TOTAL,Total,2010,2010,PC,Percentage,0,Units,,,6.5,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2000,2000,PC,Percentage,0,Units,,,2.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2007,2007,PC,Percentage,0,Units,,,64.2,,
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",MEN,Men,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,77,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2013,2013,PC,Percentage,0,Units,,,2.3,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2011,2011,PC,Percentage,0,Units,,,5.7,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1564,15-64,2000,2000,PC,Percentage,0,Units,,,51.7,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2008,2008,PC,Percentage,0,Units,,,4.1,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2012,2012,PC,Percentage,0,Units,,,5.5,,
LUX,Luxembourg,EMP18_PAID,Total length of paid maternity and parental leave,WOMEN,Women,TOTAL,Total,2013,2013,WEEK,Weeks,0,Units,,,42,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2000,2000,PC,Percentage,0,Units,,,31.8,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2006,2006,PC,Percentage,0,Units,,,66.7,,
LUX,Luxembourg,EMP18_MAT,Length of maternity leave,WOMEN,Women,TOTAL,Total,2012,2012,WEEK,Weeks,0,Units,,,16,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2003,2003,PC,Percentage,0,Units,,,27,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2002,2002,PC,Percentage,0,Units,,,0.7,,
LUX,Luxembourg,EMP13_I,"Share of employed working in industry, by sex",WOMEN,Women,TOTAL,Total,2012,2012,PC,Percentage,0,Units,,,3.8,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,49.1,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",WOMEN,Women,1564,15-64,2001,2001,PC,Percentage,0,Units,,,42.7,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2010,2010,PC,Percentage,0,Units,,,60.6,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2006,2006,PC,Percentage,0,Units,,,0.2,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2013,2013,PC,Percentage,0,Units,,,61,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2010,2010,PC,Percentage,0,Units,,,26.8,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2008,2008,PC,Percentage,0,Units,,,12.5,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2003,2003,PC,Percentage,0,Units,,,0.1,,
LUX,Luxembourg,EMP10,"Share of employed who are managers, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,0.9,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2004,2004,PC,Percentage,0,Units,,,62.5,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2005,2005,PC,Percentage,0,Units,,,29.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1564,15-64,2003,2003,PC,Percentage,0,Units,,,53.5,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2000,2000,PC,Percentage,0,Units,,,30.6,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2011,2011,PC,Percentage,0,Units,,,18.5,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2000,2000,PC,Percentage,0,Units,,,77.7,,
LUX,Luxembourg,EMP17,Female share of seats in national parliaments,WOMEN,Women,TOTAL,Total,2014,2014,PC,Percentage,0,Units,,,28.3,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2011,2011,PC,Percentage,0,Units,,,13.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2003,2003,PC,Percentage,0,Units,,,77.8,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2004,2004,PC,Percentage,0,Units,,,22.5,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2011,2011,PC,Percentage,0,Units,,,31.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2005,2005,PC,Percentage,0,Units,,,21.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2013,2013,PC,Percentage,0,Units,,,29.8,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,5564,55-64,2013,2013,PC,Percentage,0,Units,,,48.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2010,2010,PC,Percentage,0,Units,,,76,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2004,2004,PC,Percentage,0,Units,,,29.6,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2013,2013,PC,Percentage,0,Units,,,15.5,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2009,2009,PC,Percentage,0,Units,,,81.2,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2012,2012,PC,Percentage,0,Units,,,69.4,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2005,2005,PC,Percentage,0,Units,,,68.4,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2013,2013,PC,Percentage,0,Units,,,7.5,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2008,2008,PC,Percentage,0,Units,,,39.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1564,15-64,2009,2009,PC,Percentage,0,Units,,,68.7,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2002,2002,PC,Percentage,0,Units,,,28.4,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2000,2000,PC,Percentage,0,Units,,,0,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,5564,55-64,2010,2010,PC,Percentage,0,Units,,,47.7,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2008,2008,PC,Percentage,0,Units,,,1.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1564,15-64,2012,2012,PC,Percentage,0,Units,,,59,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2006,2006,PC,Percentage,0,Units,,,81,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2013,2013,PC,Percentage,0,Units,,,35,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2007,2007,PC,Percentage,0,Units,,,30.6,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2010,2010,PC,Percentage,0,Units,,,6.6,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2008,2008,PC,Percentage,0,Units,,,69.5,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2010,2010,PC,Percentage,0,Units,,,1.2,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2004,2004,PC,Percentage,0,Units,,,58.9,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2011,2011,PC,Percentage,0,Units,,,72.9,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2007,2007,PC,Percentage,0,Units,,,17.5,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",WOMEN,Women,1564,15-64,2012,2012,PC,Percentage,0,Units,,,49.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2000,2000,PC,Percentage,0,Units,,,78.2,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2002,2002,PC,Percentage,0,Units,,,16.6,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2010,2010,PC,Percentage,0,Units,,,39,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2013,2013,PC,Percentage,0,Units,,,2,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2001,2001,PC,Percentage,0,Units,,,60.1,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,1524,15-24,2007,2007,PC,Percentage,0,Units,,,32.2,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,55PLUS,55+,2013,2013,PC,Percentage,0,Units,,,2.4,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1564,15-64,2006,2006,PC,Percentage,0,Units,,,54.6,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2007,2007,PC,Percentage,0,Units,,,3.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2004,2004,PC,Percentage,0,Units,,,75.6,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2002,2002,PC,Percentage,0,Units,,,3.1,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2000,2000,PC,Percentage,0,Units,,,27.2,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1524,15-24,2008,2008,PC,Percentage,0,Units,,,20.6,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,1564,15-64,2009,2009,PC,Percentage,0,Units,,,57,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",ALL_PERSONS,All persons,1564,15-64,2007,2007,PC,Percentage,0,Units,,,58.9,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2001,2001,PC,Percentage,0,Units,,,5.4,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2010,2010,PC,Percentage,0,Units,,,0.8,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2011,2011,PC,Percentage,0,Units,,,2.8,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2008,2008,PC,Percentage,0,Units,,,29.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2001,2001,PC,Percentage,0,Units,,,63,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2005,2005,PC,Percentage,0,Units,,,3.6,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2001,2001,PC,Percentage,0,Units,,,1.9,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2013,2013,PC,Percentage,0,Units,,,4.2,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2007,2007,PC,Percentage,0,Units,,,75,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2002,2002,PC,Percentage,0,Units,,,1.6,,
LUX,Luxembourg,EMP13_S,"Share of employed working in services, by sex",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,92.3,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,1524,15-24,2004,2004,PC,Percentage,0,Units,,,2,,
LUX,Luxembourg,EMP13_A,"Share of employed working in agriculture, by sex",MEN,Men,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,2,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,2554,25-54,2002,2002,PC,Percentage,0,Units,,,3.8,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2009,2009,PC,Percentage,0,Units,,,73.2,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,5564,55-64,2007,2007,PC,Percentage,0,Units,,,1,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1524,15-24,2002,2002,PC,Percentage,0,Units,,,36.1,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1524,15-24,2001,2001,PC,Percentage,0,Units,,,34.5,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2003,2003,PC,Percentage,0,Units,,,1.1,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2002,2002,PC,Percentage,0,Units,,,93.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2012,2012,PC,Percentage,0,Units,,,34.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2011,2011,PC,Percentage,0,Units,,,75,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,1524,15-24,2002,2002,PC,Percentage,0,Units,,,2.9,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2001,2001,PC,Percentage,0,Units,,,24.8,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2006,2006,PC,Percentage,0,Units,,,2.6,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2009,2009,PC,Percentage,0,Units,,,17.2,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2005,2005,PC,Percentage,0,Units,,,3.9,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2009,2009,PC,Percentage,0,Units,,,74.1,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",ALL_PERSONS,All persons,1524,15-24,2012,2012,PC,Percentage,0,Units,,,18.8,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,2554,25-54,2008,2008,PC,Percentage,0,Units,,,3.1,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2004,2004,PC,Percentage,0,Units,,,30.4,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2010,2010,PC,Percentage,0,Units,,,4.8,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2006,2006,PC,Percentage,0,Units,,,72.6,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2012,2012,PC,Percentage,0,Units,,,72.8,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,52.5,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2008,2008,PC,Percentage,0,Units,,,90.2,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2012,2012,PC,Percentage,0,Units,,,24.7,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2007,2007,PC,Percentage,0,Units,,,4.3,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2004,2004,PC,Percentage,0,Units,,,22.1,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",ALL_PERSONS,All persons,1524,15-24,2004,2004,PC,Percentage,0,Units,,,28,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2010,2010,PC,Percentage,0,Units,,,34.2,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,4,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,2554,25-54,2004,2004,PC,Percentage,0,Units,,,79.3,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,2554,25-54,2005,2005,PC,Percentage,0,Units,,,92.8,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",WOMEN,Women,1524,15-24,2000,2000,PC,Percentage,0,Units,,,7.3,,
LUX,Luxembourg,EMP18_PAR,Length of parental leave with job protection,WOMEN,Women,TOTAL,Total,2013,2013,WEEK,Weeks,0,Units,,,26,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2008,2008,PC,Percentage,0,Units,,,1.6,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1564,15-64,2003,2003,PC,Percentage,0,Units,,,73.3,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",WOMEN,Women,1524,15-24,2005,2005,PC,Percentage,0,Units,,,3.7,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2008,2008,PC,Percentage,0,Units,,,74.7,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2011,2011,PC,Percentage,0,Units,,,3.3,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2007,2007,PC,Percentage,0,Units,,,35.4,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2006,2006,PC,Percentage,0,Units,,,72.8,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,1524,15-24,2011,2011,PC,Percentage,0,Units,,,34.5,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2002,2002,PC,Percentage,0,Units,,,5.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2006,2006,PC,Percentage,0,Units,,,25,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,5564,55-64,2009,2009,PC,Percentage,0,Units,,,29.4,,
LUX,Luxembourg,EMP5,"Share of employed in part-time employment, by sex",ALL_PERSONS,All persons,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,15.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2003,2003,PC,Percentage,0,Units,,,29.7,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1524,15-24,2009,2009,PC,Percentage,0,Units,,,29.5,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,1524,15-24,2001,2001,PC,Percentage,0,Units,,,23.4,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2012,2012,PC,Percentage,0,Units,,,0.5,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2009,2009,PC,Percentage,0,Units,,,2.7,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,2554,25-54,2009,2009,PC,Percentage,0,Units,,,0.3,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2006,2006,PC,Percentage,0,Units,,,0,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1564,15-64,2009,2009,PC,Percentage,0,Units,,,60.7,,
LUX,Luxembourg,EMP3,"Youth unemployment rate, by sex, 15-24 years old",MEN,Men,1524,15-24,2005,2005,PC,Percentage,0,Units,,,11.7,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",MEN,Men,1524,15-24,2013,2013,PC,Percentage,0,Units,,,24.2,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2012,2012,PC,Percentage,0,Units,,,1.4,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",ALL_PERSONS,All persons,1564,15-64,2010,2010,PC,Percentage,0,Units,,,65.2,,
LUX,Luxembourg,EMP7,"Full-time equivalent employment rate, by sex",MEN,Men,1564,15-64,2003,2003,PC,Percentage,0,Units,,,75.3,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1564,15-64,2005,2005,PC,Percentage,0,Units,,,76,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1564,15-64,2006,2006,PC,Percentage,0,Units,,,58.2,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",MEN,Men,2554,25-54,2004,2004,PC,Percentage,0,Units,,,3,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",WOMEN,Women,5564,55-64,2000,2000,PC,Percentage,0,Units,,,1.2,,
LUX,Luxembourg,EMP8,"Share of employed in temporary employment, by sex and age group",ALL_PERSONS,All persons,5564,55-64,2012,2012,PC,Percentage,0,Units,,,4,,
LUX,Luxembourg,EMP6,"Share of employed in involuntary part-time employment, by sex and age group",MEN,Men,1524,15-24,2009,2009,PC,Percentage,0,Units,,,2.4,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",MEN,Men,1524,15-24,2003,2003,PC,Percentage,0,Units,,,31,,
LUX,Luxembourg,EMP10,"Share of employed who are managers, by sex",MEN,Men,TOTAL,Total,2013,2013,PC,Percentage,0,Units,,,3.7,,
LUX,Luxembourg,EMP2,"Employment/population ratio, by sex and age group",WOMEN,Women,2554,25-54,2004,2004,PC,Percentage,0,Units,,,66.2,,
LUX,Luxembourg,EMP1,"Labour force participation rate, by sex and age group ",WOMEN,Women,1564,15-64,2013,2013,PC,Percentage,0,Units,,,63.2,,
